company,domain,source,bucket,label,url,reason
accenture.com,accenture.com,nav_header,nav,Media Relations,https://newsroom.accenture.com/,no technology term found
accenture.com,accenture.com,nav_footer,nav,Preference Center,https://privacyportal-de.onetrust.com/ui/#/preferences/multipage/login/74849542-5184-4a3a-8551-7d35999304aa?type=primary,no technology term found
accenture.com,accenture.com,nav_header,nav,Slovenčina,https://www.accenture.com/sk-sk,no technology term found
accenture.com,accenture.com,nav_header,service,Ecosystem Partners,https://www.accenture.com/en/services/ecosystem-partners,no technology term found
accenture.com,accenture.com,nav_header,service,Emerging Technology,https://www.accenture.com/en/services/emerging-technology,no technology term found
accenture.com,accenture.com,nav_header,service,Marketing and Experience,https://www.accenture.com/en/services/marketing-experience,no technology term found
accenture.com,accenture.com,nav_header,service,Metaverse,https://www.accenture.com/en/services/metaverse,no technology term found
accenture.com,accenture.com,nav_header,service,Talent and Organization,https://www.accenture.com/en/services/talent-organization,no technology term found
accenture.com,accenture.com,nav_header,service,Technology Transformation,https://www.accenture.com/en/services/technology-transformation,no technology term found
accops.com,accops.com,nav_footer,nav,Accops DaaS,https://www.accops.com/cloud-services/accops-daas,no technology term found
accops.com,accops.com,nav_footer,nav,Accops for AVD,https://www.accops.com/technical-solutions/avd,no technology term found
accops.com,accops.com,nav_header,nav,Bring Your Own Device,https://www.accops.com/technical-solutions/byod,no technology term found
accops.com,accops.com,nav_footer,nav,Energy & Petrochemical,https://www.accops.com/industry-solutions/energy-and-petrochemical,no technology term found
accops.com,accops.com,nav_footer,nav,Government Institutions,https://www.accops.com/industry-solutions/government-institutions,no technology term found
accops.com,accops.com,nav_footer,nav,Graphics Workstation,https://www.accops.com/technical-solutions/graphics-workstation,no technology term found
accops.com,accops.com,nav_footer,nav,IT & ITeS,https://www.accops.com/industry-solutions/it-and-ites,no technology term found
accops.com,accops.com,nav_header,nav,On-Demand TechTalks,https://www.accops.com/webinars-on-demand,no technology term found
accops.com,accops.com,nav_footer,nav,Product Releases,https://www.accops.com/product-software,no technology term found
accops.com,accops.com,nav_footer,nav,Secure Vendor Access,https://www.accops.com/technical-solutions/monitor-and-secure-vendor-access,no technology term found
accops.com,accops.com,nav_footer,nav,Solution Documents,https://www.accops.com/solution-documents,no technology term found
accops.com,accops.com,nav_footer,nav,Thin Client Computing,https://www.accops.com/technical-solutions/switch-to-thinclient-computing,no technology term found
accops.com,accops.com,nav_footer,nav,Tools for Partners,https://www.accops.com/edm-generator,no technology term found
accops.com,accops.com,nav_footer,nav,Work from Anywhere,https://www.accops.com/technical-solutions/work-from-anywhere,no technology term found
accops.com,accops.com,nav_footer,product,Accops BioAuth,https://www.accops.com/products/accops-bioauth,no technology term found
accops.com,accops.com,nav_footer,product,Accops HyDesk,https://www.accops.com/products/hydesk,no technology term found
accops.com,accops.com,nav_footer,product,Accops HyID,https://www.accops.com/products/hyid,no technology term found
accops.com,accops.com,nav_footer,product,Accops HyLabs,https://www.accops.com/products/hylabs,no technology term found
accops.com,accops.com,nav_footer,product,Accops HyMobile,https://www.accops.com/products/hymobile,no technology term found
accops.com,accops.com,nav_footer,product,Accops HySecure,https://www.accops.com/products/hysecure,no technology term found
accops.com,accops.com,nav_footer,product,Accops Nano,https://www.accops.com/products/accops-nano,no technology term found
accops.com,accops.com,sitemap,product,Hylite,https://www.accops.com/products/hylite,no technology term found
acecloud.ai,acecloud.ai,nav_footer,nav,AceCloud,https://acecloud.ai,no technology term found
acecloud.ai,acecloud.ai,nav_footer,nav,Amazon CloudFront,https://acecloud.ai/aws/amazon-cloudfront/,no technology term found
acecloud.ai,acecloud.ai,nav_footer,nav,Partner Program,https://acecloud.ai/technology-partner/,no technology term found
acecloud.ai,acecloud.ai,nav_footer,nav,Well-Architected Review,https://acecloud.ai/aws/cloud-well-architected-review/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,CPU Intensive,https://acecloud.ai/cloud/compute/cpu-intensive/,no technology term found
acecloud.ai,acecloud.ai,sitemap,offering,Elasticsearch,https://acecloud.ai/cloud/database/elasticsearch/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,Firewall-as-a-Service,https://acecloud.ai/cloud/network/firewall/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,Floating IP,https://acecloud.ai/cloud/network/floating-ip/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,Glacier,https://acecloud.ai/cloud/storage/glacier/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,Managed Control Plane,https://acecloud.ai/cloud/kubernetes/managed-control-plane/,no technology term found
acecloud.ai,acecloud.ai,sitemap,offering,Managed Ferretdb,https://acecloud.ai/cloud/database/managed-ferretdb/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,Managed MariaDB,https://acecloud.ai/cloud/database/mariadb/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,Managed MySQL,https://acecloud.ai/cloud/database/managed-mysql/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,Managed Redis,https://acecloud.ai/cloud/database/redis/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,NVIDIA A100,https://acecloud.ai/cloud/gpu/nvidia-a100/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,NVIDIA RTX 6000 Ada,https://acecloud.ai/cloud/gpu/nvidia-rtx-6000-ada/,no technology term found
acecloud.ai,acecloud.ai,sitemap,offering,Nvidia A2,https://acecloud.ai/cloud/gpu/nvidia-a2/,no technology term found
acecloud.ai,acecloud.ai,sitemap,offering,Nvidia A30,https://acecloud.ai/cloud/gpu/nvidia-a30/,no technology term found
acecloud.ai,acecloud.ai,sitemap,offering,Nvidia L4,https://acecloud.ai/cloud/gpu/nvidia-l4/,no technology term found
acecloud.ai,acecloud.ai,sitemap,offering,Nvidia L40s,https://acecloud.ai/cloud/gpu/nvidia-l40s/,no technology term found
acecloud.ai,acecloud.ai,sitemap,offering,Nvidia Rtx 8000,https://acecloud.ai/cloud/gpu/nvidia-rtx-8000/,no technology term found
acecloud.ai,acecloud.ai,sitemap,offering,Nvidia Rtx A6000,https://acecloud.ai/cloud/gpu/nvidia-rtx-a6000/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,On-Prem ↔ AceCloud DR,https://acecloud.ai/cloud/storage/disaster-recovery/on-prem-to-acecloud/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,PostgreSQL,https://acecloud.ai/cloud/database/postgresql/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,RAM Intensive,https://acecloud.ai/cloud/compute/ram-intensive/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,RabbitMQ,https://acecloud.ai/cloud/database/rabbitmq/,no technology term found
acecloud.ai,acecloud.ai,sitemap,offering,Replication Across Regions,https://acecloud.ai/cloud/storage/disaster-recovery/replication-across-regions/,no technology term found
acecloud.ai,acecloud.ai,sitemap,offering,Rtx 6000 Pro Blackwell,https://acecloud.ai/cloud/gpu/rtx-6000-pro-blackwell/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,Security Group,https://acecloud.ai/cloud/network/security-group/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,Spot Instance,https://acecloud.ai/cloud/compute/spot-instance/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,Standard Instance,https://acecloud.ai/cloud/compute/standard-instance/,no technology term found
acecloud.ai,acecloud.ai,nav_header,offering,Volume Snapshot,https://acecloud.ai/cloud/storage/volume-snapshot/,no technology term found
adaptiva.com,adaptiva.com,nav_footer,nav,full copyright notice,https://adaptiva.com/copyright,no technology term found
adaptiva.com,adaptiva.com,sitemap,product,Adaptiva Onesite Platform,https://adaptiva.com/products/the-adaptiva-onesite-platform,no technology term found
adaptiva.com,adaptiva.com,nav_header,product,Approval Management,https://adaptiva.com/products/onesite-patch/features/approval-management,no technology term found
adaptiva.com,adaptiva.com,sitemap,product,Approval Management Aem,https://adaptiva.com/products/onesite-patch/features/approval-management-aem,no technology term found
adaptiva.com,adaptiva.com,nav_header,product,Device Group Management,https://adaptiva.com/products/onesite-patch/features/business-units,no technology term found
adaptiva.com,adaptiva.com,sitemap,product,Flex Controls Aem,https://adaptiva.com/products/onesite-patch/features/flex-controls-aem,no technology term found
adaptiva.com,adaptiva.com,nav_header,product,Installation Customizations,https://adaptiva.com/products/onesite-patch/features/application-customization,no technology term found
adaptiva.com,adaptiva.com,nav_header,product,Memory Pipeline Architecture,https://adaptiva.com/products/onesite-platform/features/memory-pipeline-architecture,no technology term found
adaptiva.com,adaptiva.com,nav_footer,product,OneSite Anywhere,https://adaptiva.com/products/onesite-anywhere,no technology term found
adaptiva.com,adaptiva.com,nav_footer,product,OneSite Health,https://adaptiva.com/products/onesite-health,no technology term found
adaptiva.com,adaptiva.com,nav_footer,product,OneSite Patch,https://adaptiva.com/products/onesite-patch,no technology term found
adaptiva.com,adaptiva.com,nav_header,product,OneSite Patch for CrowdStrike,https://adaptiva.com/products/onesite-patch-for-crowdstrike,no technology term found
adaptiva.com,adaptiva.com,nav_header,product,OneSite Patch for SentinelOne,https://adaptiva.com/products/onesite-patch-for-sentinelone,no technology term found
adaptiva.com,adaptiva.com,nav_footer,product,OneSite Wake,https://adaptiva.com/products/onesite-wake,no technology term found
adaptiva.com,adaptiva.com,sitemap,product,Onesite Patch for Microsoft Defender,https://adaptiva.com/products/onesite-patch-for-microsoft-defender,no technology term found
adaptiva.com,adaptiva.com,nav_header,product,Patch Exceptions,https://adaptiva.com/products/onesite-patch/features/patching-exceptions,no technology term found
adaptiva.com,adaptiva.com,nav_header,product,Peer-to-Peer Architecture,https://adaptiva.com/products/onesite-platform/features/p2p-architecture,no technology term found
adaptiva.com,adaptiva.com,nav_header,product,Risk-Based Prioritization,https://adaptiva.com/products/onesite-patch/features/deployment-bots,no technology term found
adaptiva.com,adaptiva.com,nav_header,product,Software Catalog,https://adaptiva.com/products/onesite-patch/patch-library,no technology term found
adaptiva.com,adaptiva.com,nav_header,product,Workflow System,https://adaptiva.com/products/onesite-platform/features/workflow-system,no technology term found
aerospike.com,aerospike.com,sitemap,product,Features and Editions,https://aerospike.com/products/features-and-editions/,no technology term found
aerospike.com,aerospike.com,sitemap,product,Query Data Connectors,https://aerospike.com/products/query-data-connectors/,no technology term found
aerospike.com,aerospike.com,nav_footer,product,Voyager,https://aerospike.com/products/voyager/,no technology term found
aerospike.com,aerospike.com,nav_footer,solution,AdTech,https://aerospike.com/solutions/industry/adtech/,no technology term found
aerospike.com,aerospike.com,sitemap,solution,Customer 360 Personalization,https://aerospike.com/solutions/use-cases/customer-360-personalization/,no technology term found
aerospike.com,aerospike.com,nav_footer,solution,Fraud prevention,https://aerospike.com/solutions/use-cases/fraud-prevention/,no technology term found
aerospike.com,aerospike.com,nav_footer,solution,In-memory caching,https://aerospike.com/solutions/use-cases/caching-database/,no technology term found
aerospike.com,aerospike.com,nav_footer,solution,User profile store,https://aerospike.com/solutions/use-cases/user-profile-store/,no technology term found
ahanait.com,ahanait.com,nav_footer,nav,Data Modernization,https://ahanait.com/data-modernization,no technology term found
ahanait.com,ahanait.com,nav_footer,service,Application Dev & Maintenance,https://ahanait.com/services/application-development,no technology term found
ahanait.com,ahanait.com,nav_footer,service,Enterprise Integration,https://ahanait.com/services/enterprise-integration,no technology term found
ahanait.com,ahanait.com,nav_footer,service,Modern Workplace,https://ahanait.com/services/modern-workplace,no technology term found
airowire.com,airowire.com,nav_header,nav,Adobe Solutions,https://airowire.com/adobe-solutions/,no technology term found
airowire.com,airowire.com,nav_header,nav,Airowire × Datadog,https://airowire.com/datadog-advanced-partner/,no technology term found
airowire.com,airowire.com,nav_header,nav,Airowire × Hystax,https://airowire.com/airowire-x-hystax,no technology term found
airowire.com,airowire.com,nav_header,nav,Cloud-Native Ecosystem Offerings,https://airowire.com/cloud-native-ecosystem-offerings/,no technology term found
airowire.com,airowire.com,nav_footer,nav,Data Back-Up,https://airowire.com/data-back-up/,no technology term found
airowire.com,airowire.com,nav_header,nav,Data Base,https://airowire.com/data-base/,no technology term found
airowire.com,airowire.com,nav_header,nav,Day 2,https://airowire.com/day-2/,no technology term found
airowire.com,airowire.com,nav_header,nav,Diagnosis Agent,https://airowire.com/ai-agents/#monitoring-agent-section,no technology term found
airowire.com,airowire.com,nav_header,nav,Edge Orchestration,https://airowire.com/edge-orchestration/,no technology term found
airowire.com,airowire.com,nav_footer,nav,Environmental Sustainability Goals,https://airowire.com/environmental-sustainability-goals/,no technology term found
airowire.com,airowire.com,nav_header,nav,Google Solutions,https://airowire.com/google-solutions/,no technology term found
airowire.com,airowire.com,nav_header,nav,Graphics Processing Unit,https://airowire.com/graphics-processing-unit/,no technology term found
airowire.com,airowire.com,nav_header,nav,Microsoft Solutions,https://airowire.com/microsoft-solutions/,no technology term found
airowire.com,airowire.com,nav_footer,nav,Naas,https://airowire.com/naas/,no technology term found
airowire.com,airowire.com,nav_header,nav,RCA Agent,https://airowire.com/rca-agent/,no technology term found
airowire.com,airowire.com,nav_footer,nav,Wall of Fame,https://airowire.com/wall-of-fame/,no technology term found
airowire.com,airowire.com,nav_header,nav,Zoom Solutions,https://airowire.com/zoom-solutions/,no technology term found
alation.com,alation.com,nav_header,nav,AIOS,https://www.alation.com/aios/,no technology term found
alation.com,alation.com,nav_footer,nav,Story,https://www.alation.com/our-story/,no technology term found
alation.com,alation.com,nav_footer,nav,YT,https://www.youtube.com/@Alation,no technology term found
alation.com,alation.com,nav_footer,nav,in,https://www.linkedin.com/company/alation/,no technology term found
alation.com,alation.com,nav_footer,nav,revAlation,https://www.alation.com/revalation/,no technology term found
alation.com,alation.com,sitemap,product,Agent Studio,https://www.alation.com/product/agent-studio/,no technology term found
alation.com,alation.com,sitemap,product,Alation Anywhere,https://www.alation.com/product/alation-anywhere/,no technology term found
alation.com,alation.com,sitemap,product,Alation Cde Manager,https://www.alation.com/product/alation-cde-manager/,no technology term found
alation.com,alation.com,sitemap,product,Alation Chat with Your Data,https://www.alation.com/product/alation-chat-with-your-data/,no technology term found
alation.com,alation.com,sitemap,product,Compose,https://www.alation.com/product/compose/,no technology term found
alation.com,alation.com,sitemap,product,Data Lineage,https://www.alation.com/product/data-lineage/,no technology term found
alation.com,alation.com,sitemap,product,Data Products Marketplace,https://www.alation.com/product/data-products-marketplace/,no technology term found
alation.com,alation.com,sitemap,product,Documentation Agent,https://www.alation.com/product/documentation-agent/,no technology term found
alation.com,alation.com,sitemap,product,Semantic Model Mastering,https://www.alation.com/product/semantic-model-mastering/,no technology term found
alation.com,alation.com,sitemap,solution,Active Metadata Management,https://www.alation.com/solutions/active-metadata-management/,no technology term found
algosec.com,algosec.com,nav_header,nav,Cisco & AlgoSec,https://www.algosec.com/cisco-algosec,no technology term found
algosec.com,algosec.com,nav_footer,nav,Customer Success Stories,https://www.algosec.com/our-customers,no technology term found
algosec.com,algosec.com,nav_header,nav,EN,https://www.algosec.com,no technology term found
algosec.com,algosec.com,nav_footer,nav,Environmental Strategy,https://www.algosec.com/esg-environmental-strategy,no technology term found
algosec.com,algosec.com,nav_header,nav,Horizon ACE ROI Claculator,https://pages.algosec.com/roi-ace-calculator,no technology term found
algosec.com,algosec.com,nav_header,nav,Media center,https://www.algosec.com/company/media-center,no technology term found
algosec.com,algosec.com,nav_header,nav,Money-Back Guarantee,https://www.algosec.com/company/money-back,no technology term found
algosec.com,algosec.com,nav_header,nav,Professor Wool,https://www.algosec.com/professor-wool,no technology term found
algosec.com,algosec.com,nav_footer,nav,Services & Support,https://www.algosec.com/customer-support,no technology term found
algosec.com,algosec.com,nav_header,nav,Tech Docs,https://techdocs.algosec.com/lp/content/docs_landing-page.htm,no technology term found
algosec.com,algosec.com,sitemap,product,Algo,https://www.algosec.com/products/algo,no technology term found
algosec.com,algosec.com,nav_header,product,Horizon AppViz,https://www.algosec.com/products/appviz,no technology term found
algosec.com,algosec.com,nav_header,product,Horizon FireFlow,https://www.algosec.com/products/fireflow,no technology term found
algosec.com,algosec.com,nav_header,product,Horizon ObjectFlow,https://www.algosec.com/products/objectflow,no technology term found
algosec.com,algosec.com,nav_header,product,Horizon Platform Overview,https://www.algosec.com/products,no technology term found
algosec.com,algosec.com,nav_header,product,Horizon Security Analyzer,https://www.algosec.com/products/firewall-analyzer,no technology term found
algosec.com,algosec.com,nav_header,service,AlgoSec professional services,https://www.algosec.com/services/professional-services,no technology term found
algosec.com,algosec.com,nav_header,service,AlgoSec support programs,https://www.algosec.com/services/support-programs,no technology term found
algosec.com,algosec.com,sitemap,service,Algosec Resident Engineer Service,https://www.algosec.com/services/algosec-resident-engineer-service,no technology term found
algosec.com,algosec.com,nav_header,service,Training and certification,https://www.algosec.com/services/training-services,no technology term found
algosec.com,algosec.com,nav_header,solution,Application & Service Delivery,https://www.algosec.com/solutions/application-owners,no technology term found
algosec.com,algosec.com,nav_header,solution,CIO,https://www.algosec.com/solutions/cio,no technology term found
algosec.com,algosec.com,nav_header,solution,CISO,https://www.algosec.com/solutions/ciso,no technology term found
algosec.com,algosec.com,sitemap,solution,Containerization Technologies,https://www.algosec.com/solutions/containerization-technologies,no technology term found
algosec.com,algosec.com,sitemap,solution,Mitre Attack Framework,https://www.algosec.com/solutions/mitre-attack-framework,no technology term found
algosec.com,algosec.com,nav_header,solution,Security Auditors & Consultants,https://www.algosec.com/solutions/security-auditors-consultants,no technology term found
algosec.com,algosec.com,nav_footer,solution,Security Policy Change Management,https://www.algosec.com/solutions/security-change-management,no technology term found
algosec.com,algosec.com,nav_header,solution,Security Policy Risk Mitigation,https://www.algosec.com/solutions/security-policy-risk-mitigation,no technology term found
algosec.com,algosec.com,sitemap,solution,Tufin Competitors Alternatives,https://www.algosec.com/solutions/tufin-competitors-alternatives,no technology term found
amnex.com,amnex.com,nav_header,industry,Public Transport,https://amnex.com/industries/public-transport/,no technology term found
amnex.com,amnex.com,nav_header,industry,Traffic and Highway,https://amnex.com/industries/traffic-and-highway/,no technology term found
amnex.com,amnex.com,nav_header,industry,Urban Solutions,https://amnex.com/industries/urban-solutions/,no technology term found
amnex.com,amnex.com,nav_header,nav,Agrogate,https://amnex.com/agrogate/,no technology term found
amnex.com,amnex.com,nav_header,nav,Agrogate Finance,https://amnex.com/agrogate-finance/,no technology term found
amnex.com,amnex.com,nav_header,nav,CropTrack,https://amnex.com/croptrack/,no technology term found
amnex.com,amnex.com,nav_header,nav,DairyNex,https://amnex.com/dairy-nex/,no technology term found
amnex.com,amnex.com,nav_header,nav,Eargo,https://amnex.com/eargo/,no technology term found
amnex.com,amnex.com,nav_header,nav,Ecokeeper,https://amnex.com/ecokeeper/,no technology term found
amnex.com,amnex.com,nav_header,nav,Elbtros,https://amnex.com/elbtros/,no technology term found
amnex.com,amnex.com,nav_header,nav,FarmLive,https://amnex.com/farmlive/,no technology term found
amnex.com,amnex.com,nav_header,nav,IION,https://amnex.com/iion/,no technology term found
amnex.com,amnex.com,nav_header,nav,Impact,https://amnex.com/impact/,no technology term found
amnex.com,amnex.com,nav_header,nav,Locomate – AVLS,https://amnex.com/locomate-avls/,no technology term found
amnex.com,amnex.com,nav_header,nav,Locomate – DMS,https://amnex.com/locomate-dms/,no technology term found
amnex.com,amnex.com,nav_header,nav,Locomate – IMS,https://amnex.com/locomate-ims/,no technology term found
amnex.com,amnex.com,nav_header,nav,Locomate – P&S,https://amnex.com/locomate-ps/,no technology term found
amnex.com,amnex.com,nav_header,nav,Locomate – PIS,https://amnex.com/locomate-pis/,no technology term found
amnex.com,amnex.com,nav_header,nav,Nirikshak,https://amnex.com/nirikshak/,no technology term found
amnex.com,amnex.com,nav_header,nav,Outline,https://amnex.com/outline/,no technology term found
amnex.com,amnex.com,nav_header,nav,PortVein,https://amnex.com/portvein/,no technology term found
amnex.com,amnex.com,nav_header,nav,RapidGo,https://amnex.com/rapidgo/,no technology term found
amnex.com,amnex.com,nav_header,nav,ReCloud,https://amnex.com/recloud/,no technology term found
amnex.com,amnex.com,nav_header,nav,Samarth,https://amnex.com/samarth/,no technology term found
amnex.com,amnex.com,nav_header,nav,Spectator,https://amnex.com/spectator/,no technology term found
amnex.com,amnex.com,nav_header,nav,SpotLock,https://amnex.com/spotlock/,no technology term found
amnex.com,amnex.com,nav_header,nav,SyncNex,https://amnex.com/syncnex/,no technology term found
amnex.com,amnex.com,nav_header,nav,Trackous,https://amnex.com/trackous/,no technology term found
